source_id,base_time,base_ra,base_dec
SRC_0000065,328222.59109410865,283.0601517782519,-52.59058608858603
SRC_0000066,85230.97126473645,72.49096156895078,-48.42516365737019
SRC_0000067,485168.7339600432,93.10350055969396,73.39609682124575
SRC_0000068,45088.229297525395,59.29428723562652,20.345344392401433
SRC_0000069,596869.2192559929,118.87742335373912,43.92963690188611
SRC_0000070,467053.6364706184,272.4305420479086,-20.569373628018134
SRC_0000071,120183.24419186747,186.97890942141746,20.668928407623724
SRC_0000072,3339.7764363547312,73.75725869425652,10.86430522890934
SRC_0000073,493191.0719294837,316.0188281347347,11.905624469966964
SRC_0000074,427507.3215590388,316.6494677825505,21.41157798832421
SRC_0000075,440903.5352311891,313.40823301656246,8.668558058784823
SRC_0000076,466464.30567565997,85.96663609735414,-8.156374101047012
SRC_0000077,44782.20536877785,162.44616390515571,-26.625347229581767
SRC_0000078,216800.07262357607,354.596276210715,32.49069702222332
SRC_0000079,70077.60720079845,277.9244914715965,-33.19259950915507
SRC_0000080,522004.95196955896,9.780271641201534,22.62565175262823
SRC_0000081,376970.707105307,23.47365285377714,-32.231021815950335
SRC_0000082,200127.12543088224,167.0152956524398,14.51659112960755
SRC_0000083,38440.090252987095,327.31927411016164,29.614146620128263
SRC_0000084,188082.1081736325,193.93264726297713,-34.23387136295888
SRC_0000085,196670.8731617766,179.21250289234447,-61.65604561406828
SRC_0000086,441265.8166588612,37.97053198438701,-47.56578282732338
SRC_0000087,385594.7586756329,236.44083770074585,12.239227548156354
SRC_0000088,536586.2667101623,295.9571378160812,44.33824154806361
SRC_0000089,285595.58673794696,136.95120270272244,-65.50623010665826
SRC_0000090,72330.59994348486,279.2202663331179,27.924165616541156
SRC_0000091,431370.4473124674,347.21159540429215,-18.503507400826255
SRC_0000092,460122.7974034996,73.35592528596807,-2.4612244283915024
SRC_0000093,339460.4490900313,188.39866723010687,59.06144011037032
SRC_0000094,466280.95043651847,103.3696649104472,-19.6368258088911
SRC_0000095,298647.57668118353,285.42759085218216,-3.9752834039827927
SRC_0000096,316148.81521023,207.9336117172167,-76.56525659005487
SRC_0000097,258576.80790325082,228.44967031810936,-56.80400224430947
SRC_0000098,15373.48785482877,287.2490974617219,-28.86953500020879
SRC_0000099,65252.73504555053,142.54937015848375,-70.78591879873991
SRC_0000100,19008.371503336875,329.4324246265356,15.233338916408211
SRC_0000101,384901.0167323344,191.8903922086104,-8.464887518759499
SRC_0000102,190122.49735496237,56.863736220725286,5.525595120216193
SRC_0000103,307583.55401641224,250.52368254076887,-40.59482436460562
SRC_0000104,548896.203430501,285.5740861577716,-24.087791209453503
SRC_0000105,150771.94018923957,114.03420374430961,19.126138279890043
SRC_0000106,248199.59185194885,308.5845325195511,68.52939063515888
SRC_0000107,456957.32859083585,326.2115717156759,-64.04871656847448
SRC_0000108,138377.13048933327,99.68561545601122,51.331005482443075
SRC_0000109,46557.449464454,354.0677301774799,8.845026722376147
SRC_0000110,175241.6787222469,50.65615009755303,7.344741890671059
SRC_0000111,97506.63453122188,72.72564062489639,0.03191778535176087
SRC_0000112,562281.1401367881,66.32094212568941,-59.452920380172706
SRC_0000113,488751.20556055935,321.83629560283333,-55.10945658316849
SRC_0000114,383082.5919375041,235.54531883698627,11.643642552577786
SRC_0000115,527059.3649455317,54.75754196001824,-18.54702376110492
SRC_0000116,486060.87210858444,158.51643061260563,56.567568061583806
SRC_0000117,112837.57161427448,221.50728902512873,-10.767198214248733
SRC_0000118,539819.6822867385,30.047070596177985,-45.515258405418685
SRC_0000119,326194.18791058555,317.66989262664197,25.4318783734335
SRC_0000120,488339.80584322504,289.29727275895266,-24.41187436015886
SRC_0000121,541956.0181937288,181.87443848758977,2.9199460089993914
SRC_0000122,192328.50166298327,348.1655814933014,23.3074904851467
SRC_0000123,66559.40395433891,150.3939525390359,53.18057352431925
SRC_0000124,137855.18630536634,354.27971485313924,35.75937064394347
SRC_0000125,258314.7905611598,240.45119956930574,20.653903769421845
SRC_0000126,494735.33042992384,228.48165837141892,21.0551478152586
SRC_0000127,520569.8567534365,59.7437623064826,63.10655536728235
SRC_0000128,4204.648545264137,317.4939929896718,-24.10133974317069
SRC_0000129,308899.9685989118,153.89628765142146,-86.17788329164698
SRC_0000130,252450.17470438153,58.40402608169257,-27.135145435343915
SRC_0000131,134330.80377269766,4.538707191273255,-34.34795275143733
SRC_0000132,72494.57416341137,201.51204610981773,18.884966554927377
SRC_0000133,204189.6556649142,189.86386396416347,15.510989571239552
SRC_0000134,570271.7889262916,258.9673040528971,10.773254499910424
SRC_0000135,195473.13328615276,320.4928990864088,-75.35550227542076
SRC_0000136,313764.5680303878,28.58637047149063,27.229519765772093
SRC_0000137,425185.86633980356,263.33873652253044,-20.667193932022077
SRC_0000138,219923.183518997,67.4682998751296,19.275572239585316
SRC_0000139,587733.803629637,308.94373913657904,6.497326776284561
SRC_0000140,582088.1239809889,294.8628649901962,-18.332934538349924
SRC_0000141,152277.93251518023,194.68575179479598,-46.95748722312594
SRC_0000142,300735.8963637147,255.68740750439216,-54.209637863565945
SRC_0000143,181971.2017771823,113.16604074614942,41.53187949681854
SRC_0000144,172271.53099949242,169.62044361581326,56.80321991527838
SRC_0000145,22309.225760021436,295.7892831757698,17.43214410537003
SRC_0000146,368664.50919104164,165.335470982357,-52.47915108146966
SRC_0000147,304020.27324881544,128.80737551715904,-11.29996622725666
SRC_0000148,31134.34875599356,177.91648101010796,27.250289057704272
SRC_0000149,168525.3815703026,298.1697308773986,34.031027234673815
SRC_0000150,549319.2078326321,120.67489705351419,-49.779297303989985
SRC_0000151,144887.03147538492,62.554173528867764,-89.36487779661769
SRC_0000152,87632.41864077172,256.3250473190811,25.10472443629079
SRC_0000153,296021.0294158701,297.35215657490943,-16.66693073967776
SRC_0000154,596121.3946460913,36.229492268472,-29.408785537149644
SRC_0000155,146395.02821015546,86.3546805921401,-76.95803939036259
SRC_0000156,406507.57907107536,51.109916313957804,4.622986375412298
SRC_0000157,460627.5433508084,125.25890816957998,44.61194421338275
SRC_0000158,143723.18660660333,162.12635240594855,66.2431457857964
SRC_0000159,440425.2476404527,269.57748130679033,7.555696492124756
SRC_0000160,222435.23866860435,234.4131305574027,1.6573772176252262
SRC_0000161,382418.56634299684,223.5342842922352,-56.08715544041164
SRC_0000162,383158.76906818914,126.85498077947558,5.6093669935679715
SRC_0000163,324036.5289284139,302.9211191105136,-13.889009927627704
SRC_0000164,54607.25292890614,169.66338026333923,12.372736295918283
SRC_0000165,505190.9493323711,352.47777768545564,-12.858692624054534
SRC_0000166,194007.78329490582,228.29116978646528,-31.292130829667713
SRC_0000167,112806.39508983184,45.455306963220984,-54.10271737931789
SRC_0000168,24660.805612321215,243.42392234715624,-21.725677099275185
SRC_0000169,357372.05204024864,117.03744555541164,-53.77575590239955
SRC_0000170,409790.9260422124,247.07779080699507,-40.25616492345686
SRC_0000171,10032.3189355674,25.070813338466067,77.07721004140568
SRC_0000172,309713.88165940513,62.95731738334538,-6.418677937942207
SRC_0000173,136984.64483971288,308.06541320608306,3.654713263002449
SRC_0000174,390200.5036396353,81.78464052846536,48.35160675250345
SRC_0000175,105456.81626221882,301.3348050874584,82.36639584353235
SRC_0000176,417879.1440043714,100.53939184358775,9.522150964247563
SRC_0000177,233897.53744256502,231.43748762113475,38.678344625265275
SRC_0000178,566534.297187977,249.89420646353915,-20.25005461221986
SRC_0000179,83172.66701949672,184.55571113221905,-22.861948626450175
SRC_0000180,206276.92911519634,109.91184361082327,-11.220922954207106
SRC_0000181,68628.78564630827,76.5519754935946,20.182682450323615
SRC_0000182,559254.7003348748,11.94816764247344,21.369639695757193
SRC_0000183,530614.8409248174,109.42070444666057,-21.68608721046068
SRC_0000184,156003.09644212612,235.1386045912619,-47.18737655497199
SRC_0000185,399158.35104147147,337.7897346414538,15.354624250686477
SRC_0000186,494255.9866816953,313.63361361469873,-48.01742380866704
SRC_0000187,335785.45085535484,275.7833195527089,9.031938887598056
SRC_0000188,320332.6697897127,283.8410435711875,22.75828175486496
SRC_0000189,146272.2655365932,239.3945652513583,23.65465595160598
SRC_0000190,56308.553969007844,93.70326872376108,30.460499363284892
SRC_0000191,542636.090410172,326.59021105409875,48.22087931444642
SRC_0000192,544572.8409723822,241.46363228610025,-0.004699174692761354
SRC_0000193,382899.76135887246,201.75862715295838,27.419271668301086
SRC_0000194,205045.21762625416,39.956208916853186,13.788909260875611
SRC_0000195,211201.95072573732,160.93999577031315,-38.808551382468885
SRC_0000196,439057.9945807208,165.72897763269347,-71.5537145627713
SRC_0000197,542572.2852193186,311.2428994281612,-25.525783866689704
SRC_0000198,536509.8693955429,196.79335926760385,-6.54206215967297
SRC_0000199,471668.73013469094,136.94419762934749,13.545170883848845
SRC_0000200,388300.73959411326,351.6481182638374,44.42047852627118
SRC_0000201,50887.85082900553,39.85941359747364,-37.40957330689017
SRC_0000202,97753.04628442241,152.11743419230007,-48.495218465300006
SRC_0000203,543445.5732211776,15.128883061705904,67.96577085946502
SRC_0000204,366768.29528212,266.36548347609494,-51.62006000142533
SRC_0000205,5562.376817737611,330.50755879169424,-2.4655026254836203
SRC_0000206,61369.98912537622,100.8134386381762,9.853378284363403
SRC_0000207,401285.86995655217,309.0030036476835,4.746586882166859
SRC_0000208,3061.2459101930617,105.19856296628319,-55.88726333408409
SRC_0000209,97256.70949730319,327.87725819180946,-62.36818336587086
SRC_0000210,331874.1958089113,271.4262852948422,-52.09524898590795
SRC_0000211,418458.2155645409,289.7664396629179,9.856164444775084
SRC_0000212,394306.1697471728,6.48236001616362,5.088235307265361
SRC_0000213,135638.07836174656,346.6117285466493,-32.175772497579366
SRC_0000214,430725.9930709897,261.60155714531635,15.994690947208266
SRC_0000215,143488.2481180647,109.71039433900799,39.80188715251737
SRC_0000216,196801.7374467251,298.5820793491849,-66.46869635544437
SRC_0000217,451478.001815381,101.34763142937479,-0.214293183903458
SRC_0000218,392897.9773437554,314.19138224380606,22.24827946995593
SRC_0000219,513610.3186668788,40.52894054829733,-29.69455687837056
SRC_0000220,397724.27726324764,253.32695188588647,-22.610108120717054
SRC_0000221,343713.04329729325,194.65145159216772,13.13673992402151
SRC_0000222,56654.499582430326,34.75240927035869,52.737562263036175
SRC_0000223,222394.51769034538,87.08177817318203,38.3050968541906
SRC_0000224,160394.39197390756,4.465453059833324,9.570463710516606
SRC_0000225,147564.93631566974,168.7564675672221,27.41572528708749
SRC_0000226,588476.783514279,108.45549387360013,-15.685396051073047
SRC_0000227,237745.5038784567,215.40869434719318,16.375490041764323
SRC_0000228,539509.7565711181,107.00561077510218,-3.878265046787713
SRC_0000229,381712.6410031446,107.97088014251449,-38.325462381914626
SRC_0000230,480701.876381989,267.5495515433772,23.79569495860776
SRC_0000231,303994.9139100202,17.331420952207242,6.484203149312448
SRC_0000232,348911.469422022,325.04219826911543,-16.424810433250286
SRC_0000233,297874.7012216489,306.8149947808253,55.35381567130816
SRC_0000234,118082.95902025732,240.40968596150634,-73.36177514692062
SRC_0000235,436939.0393101584,213.55976523865834,-21.62028437081705
SRC_0000236,169811.1248042296,321.2288993302748,-62.404158715865634
SRC_0000237,14706.296497743282,66.7188646303372,32.21207732013079
SRC_0000238,390381.6445646551,28.4288983886983,23.841938604600728
SRC_0000239,107116.5389053832,86.22366116743372,-19.712190521635172
SRC_0000240,568789.3518166426,286.0481803320685,20.56842869122954
SRC_0000241,576936.0033711649,12.481296021533996,-12.012527124047983
SRC_0000242,553309.9832053273,209.81046063005627,30.831003397336335
SRC_0000243,223871.98191449276,358.3575058288716,-5.2575406267416405
SRC_0000244,9348.161676659021,308.0505937815142,-10.104296077662465
SRC_0000245,561447.0666530563,187.7204480556922,60.395928930228855
SRC_0000246,258965.7729023117,22.910727343191244,-29.883746451485152
SRC_0000247,584632.8345576114,299.29446517885555,-49.38538823673937
SRC_0000248,582797.3621435801,215.6322629437958,9.734694595804728
SRC_0000249,515900.11866665934,41.37587894144406,69.82500438406922
SRC_0000250,178082.68992368542,33.78862253640823,-14.141744330264165
SRC_0000251,232907.1062584444,327.46565499717326,-61.15481370866108
SRC_0000252,514767.45893339504,240.91209465770822,-18.746974688245665
SRC_0000253,191674.42871851672,298.543247754032,0.6797334607833556
SRC_0000254,102509.21319574874,316.4324041016162,-42.54382813718495
SRC_0000255,336753.4035348102,205.83804673739598,18.433539817881535
SRC_0000256,566186.4074124403,186.28068663181486,84.56166589616755
SRC_0000257,420958.8210290237,154.95386771555647,-5.538871807935975
SRC_0000258,344772.99567004794,114.10077160480294,-16.890460637839233
SRC_0000259,58772.34343256081,156.45454590913624,-11.454615588345305
SRC_0000260,371956.3707076579,278.5966760628563,-50.32764272425255
SRC_0000261,598784.5685430585,216.69243516544736,50.044835107958455
SRC_0000262,84722.81241504973,321.30838438374457,-9.808093181432621
SRC_0000263,313485.773749588,159.61680517650757,-13.029410412267184
SRC_0000264,530635.2339020275,218.55224833875144,18.625467068782598
SRC_0000265,448016.86001774285,227.27071911311594,-6.65745109644318
SRC_0000266,421555.12015393807,213.0109784302772,17.245522236098193
SRC_0000267,424862.3739954037,252.94815831078589,-61.295377772484976
SRC_0000268,217420.24825770792,85.47604861493026,38.86199398608256
SRC_0000269,177564.3474111656,184.45095991648463,61.76418650850228
SRC_0000270,489501.62683340505,37.520929011005165,17.309355786743765
SRC_0000271,489956.58110196854,138.4240779521325,65.38565504678697
SRC_0000272,524405.3382772467,175.5601447036552,-44.19762388711284
SRC_0000273,552327.8861861539,234.80073343637008,-2.588794804955442
SRC_0000274,309259.8828310952,342.1911789310333,11.748344810336256
SRC_0000275,303317.0550268183,216.2343839574081,9.40855653637827
SRC_0000276,482808.9242391056,267.69380982356154,-11.366049140019085
SRC_0000277,393098.18533439236,182.255781418273,-18.894777495466883
SRC_0000278,424549.567365459,228.27745129547927,-48.27535340406153
SRC_0000279,481295.4064749539,25.535597808158435,-12.504430014428818
SRC_0000280,538275.2307312641,91.58096910306492,-42.429178750908584
SRC_0000281,204419.47086380885,130.26711355384992,27.951977382687136
SRC_0000282,227152.56975663814,170.0976078023449,-35.61516277305791
SRC_0000283,56840.277215757575,16.433548380858145,-61.99045730330246
SRC_0000284,349743.829274486,50.40867511919436,6.011742038395388
SRC_0000285,21737.887192269613,99.65315080487008,10.979599283719109
SRC_0000286,281593.6813665119,349.7517687243782,48.05837059257707
SRC_0000287,328191.47507114237,119.28492255709827,8.85667165290656
SRC_0000288,173300.14928718642,173.5347809203497,-18.001283099520176
SRC_0000289,357335.9559921377,70.59517658582146,37.30254712797064
SRC_0000290,18446.551163137094,219.88082558727658,4.620628024284338
SRC_0000291,22588.18455552488,101.04595758575076,-57.2924335476404
SRC_0000292,497508.81908696133,74.51732823783364,7.5679046405246755
SRC_0000293,217843.29992553178,185.96614624055246,54.690036516126824
SRC_0000294,76846.19805185992,1.9820876977514956,-11.968550036084544
SRC_0000295,315852.7236811457,2.759051753721118,-24.0383736804457
SRC_0000296,465692.1009140398,78.8647712766688,-45.48452264613774
SRC_0000297,130528.55743009075,13.219690500295611,-44.19551290235191
SRC_0000298,376724.1597753314,38.889271487048894,-7.727223822116468
SRC_0000299,51618.146828230885,121.98983376195058,11.032142357392557
SRC_0000300,31257.104962773934,288.9308446487326,-57.01037640664473
SRC_0000301,321363.2811724159,205.9375116129483,61.538456255174694
SRC_0000302,326976.1215497924,184.56038134430992,30.681631762572767
SRC_0000303,385517.60442611534,105.6559763549238,9.9767091253073
SRC_0000304,439140.0386354657,335.4313389958139,41.062153710657014
SRC_0000305,590195.3376589409,142.925414845389,-57.10069849960262
SRC_0000306,312258.4506525629,31.353396046477737,-2.655019188642954
SRC_0000307,195324.07483486555,222.14394580240847,15.081114065189265
SRC_0000308,480928.610596112,40.98182165157651,41.09472096179651
SRC_0000309,163799.3455633025,124.28033140860916,34.537055910336015
SRC_0000310,265489.9152427687,182.6682979384112,-26.478470505358356
SRC_0000311,47450.419435802454,314.7201088866633,61.85544663141335
SRC_0000312,15332.129617668703,177.67676892244273,-48.70383579675671
SRC_0000313,582209.7611972091,252.81315577139912,48.613532108358385
SRC_0000314,505600.7768857821,357.41406203966534,70.3697983379201
SRC_0000315,420925.1998454685,47.336083163273386,-40.21765064717766
SRC_0000316,247334.7407817504,98.90334918702703,26.367825954084108
SRC_0000317,104808.40477884753,142.0473872151527,-66.84274240503166
SRC_0000318,94613.12340747284,151.8581442739793,-10.90343713698989
SRC_0000319,151346.90480994724,147.96758709559649,1.8662586274676145
SRC_0000320,332172.28681426164,326.73996092035975,9.281806589742873
SRC_0000321,432187.6140489977,257.0517520080683,60.67720415879911
SRC_0000322,399287.37343888386,218.84587707265334,20.151360797234716
SRC_0000323,169304.02087290623,111.37417843060155,-2.145890401968663
SRC_0000324,577502.5217450998,296.5645383196661,38.26868884564019
SRC_0000325,446280.0552176008,343.82178413459604,64.2984965734522
SRC_0000326,335273.33095889515,295.63138171808157,-72.91455945189222
SRC_0000327,369968.7073225362,0.5634378689302455,74.8056937145604
SRC_0000328,253774.11775632735,229.10449326602654,-55.86683963161568
SRC_0000329,149827.70245030004,18.40873731915626,38.959695761095546
SRC_0000330,215292.276048283,92.73859932013987,-26.061171881815355
SRC_0000331,458345.32760885044,21.428892125197805,-47.36138086299947
SRC_0000332,8705.18192327635,217.3663630617796,-6.908765750478471
SRC_0000333,70200.73297858294,247.17236885733845,16.73306106071164
SRC_0000334,27822.39789475606,41.21554970372584,-13.774210229383126
SRC_0000335,24632.77964251314,138.18199789619263,-62.98267208008992
SRC_0000336,517382.5612098572,164.24514322399511,11.473943940892989
SRC_0000337,425572.2733530383,132.85908783392998,53.59157714759503
SRC_0000338,286780.33183201426,43.5690001746695,-13.507301027138212
SRC_0000339,59170.100361725694,150.82120446749116,-34.56455686263006
SRC_0000340,297329.2812706602,270.4240972110305,-6.5947027424481695
SRC_0000341,286355.72696808615,25.562759231971967,-64.59189109866568
SRC_0000342,104752.49092157718,28.864805069485243,39.86457388411763
SRC_0000343,262393.4774591261,127.71766506095432,40.744091130549386
SRC_0000344,241015.66336353146,339.02125618281303,10.13691111983724
SRC_0000345,372466.1393019805,240.68615282024905,-17.085247735671572
SRC_0000346,384104.640044751,244.32118440212332,36.83887318661458
SRC_0000347,27399.865110132523,130.29119670163138,6.279233538638357
SRC_0000348,226565.7093260898,213.71788483507385,40.682333978888934
SRC_0000349,378520.07702397014,3.6472262499876162,15.24325201089386
SRC_0000350,304296.809189237,228.9945767074352,34.66735098800563
SRC_0000351,518005.05595069734,328.7833011274452,11.368944637836949
SRC_0000352,398377.90840313793,220.5264486041349,-9.887714312195651
SRC_0000353,98542.74149884867,314.5314936478842,66.33268215086521
SRC_0000354,42679.97842777997,260.63029996779375,4.716622659681914
SRC_0000355,388535.1794591797,43.40102990532849,12.132844477972117
SRC_0000356,16034.040615572872,324.88319062290304,-33.98837751485172
SRC_0000357,354277.0715541906,23.91978396807896,14.554546283318556
SRC_0000358,568651.2500138143,192.22829011719497,8.23394473392692
SRC_0000359,348046.7827793316,51.169364565644756,-39.073971975928906
SRC_0000360,234765.17136970445,4.214379863125464,-61.742140814665284
SRC_0000361,389060.7145139352,151.93233364595005,12.047271811932172
SRC_0000362,277151.3481692693,106.21465475549624,31.828908379040296
SRC_0000363,329989.0341782775,174.96017776713708,2.6825795494041444
SRC_0000364,569397.9163480424,207.7919592244383,-33.12413227596478
SRC_0000365,233514.87534190828,15.746066031221048,19.4536355778598
SRC_0000366,581328.0530007033,44.28118624454843,-57.11779741625615
SRC_0000367,547556.0682550274,201.11126272215313,-6.680492786512049
SRC_0000368,118414.47832056649,123.54024714215696,-42.31967692530974
SRC_0000369,41949.714769300066,262.50245551780125,-39.129988179945805
SRC_0000370,60950.53523306764,234.82499349309828,-36.542015471206156
SRC_0000371,11020.560154057275,304.41757067636644,-13.09615149850199
SRC_0000372,57119.10266518549,249.2974176009211,-63.85731683718142
SRC_0000373,413082.49656221265,154.77518786045331,-11.795145707174317
SRC_0000374,43054.894588746494,242.26798406199566,1.3416972353507854
SRC_0000375,192916.46120166683,99.13722273195067,-1.914690278771073
SRC_0000376,510980.5880743261,110.27285956015656,-13.558131657936505
SRC_0000377,14074.866733027484,284.0346575714856,42.71041247454318
SRC_0000378,492590.5382697884,160.7110259045696,-45.18177898088072
SRC_0000379,170465.7677829523,287.4169225866069,0.6528128755759264
SRC_0000380,71466.08774557771,296.07205452058025,-61.15370845694719
SRC_0000381,421386.6376122383,308.72244155806214,-59.058045957931846
SRC_0000382,380384.6337324738,329.9886849028346,8.49549801901429
SRC_0000383,530695.0737811616,155.15467938478665,7.587309967659276
SRC_0000384,444570.9672925901,114.79205459560998,49.11869165910887
SRC_0000385,485945.2666967564,209.591548773881,6.646732994174276
SRC_0000386,170574.50949112617,133.62207243754594,66.86505544366565
SRC_0000387,107315.43607797637,216.38670004808387,-64.50332990688986
SRC_0000388,453971.8017923911,254.01091055177687,-53.512309102132384
SRC_0000389,487973.65030884126,247.82580665716927,-65.76482392931202
SRC_0000390,599057.5098820073,134.83903932724368,-39.009283309575075
SRC_0000391,249551.17099603073,60.06967261155101,4.73459280989675
SRC_0000392,224996.53828747527,154.9905618463947,16.92647977865977
SRC_0000393,469574.5586567597,51.33389186948715,-65.34412026200705
SRC_0000394,206117.9811450252,320.434932666171,63.118273398942044
SRC_0000395,562922.0305250359,124.51588586562866,43.18299739491528
SRC_0000396,519168.0323146535,55.605509000396566,-24.00240793173529
SRC_0000397,259455.58775641109,9.161193566070317,-57.738954923675436
SRC_0000398,454126.8218002976,232.49605906313434,-41.31709994199548
SRC_0000399,456347.5302464159,229.28483428370757,-48.25462920857124
SRC_0000400,62369.315871972045,122.617499969265,-48.88858783090608
SRC_0000401,545863.9979598019,25.816279985154363,2.1275017010021338
SRC_0000402,305576.634856464,147.46640216228352,-30.551000110627342
SRC_0000403,499841.4755019621,112.0382982228217,-16.482385893459337
SRC_0000404,193565.998703314,243.76343030460336,78.24021123144188
SRC_0000405,541612.448594502,218.08052980296853,21.631058035717682
SRC_0000406,235389.17529842185,131.2537421511144,63.891374296443864
SRC_0000407,6554.611615284448,78.44131953179644,-45.63393014912567
SRC_0000408,547575.0193383707,355.6929478160131,-13.634130023988877
SRC_0000409,55210.18212025358,163.44058363060134,6.284395771493983
SRC_0000410,193120.88801468292,247.77872488088533,-57.83127120538958
SRC_0000411,574597.4776723268,50.59906832820988,-82.57954255932687
SRC_0000412,574927.2024678339,174.81229187738322,19.92980682312331
SRC_0000413,346815.23473696347,9.913219153007574,16.477514245388814
SRC_0000414,382135.14592029457,181.96384244776198,-10.277881372963249
SRC_0000415,271219.8516924878,347.04626656237286,-1.1867863343558176
SRC_0000416,177333.87472298942,138.3144166748881,-9.736309081608894
SRC_0000417,198776.31703972517,14.038564526968171,-72.17387567243432
SRC_0000418,406739.16223539284,11.14408473096367,-19.22367173964524
SRC_0000419,455036.1154039089,139.67523358087303,-40.22834651720304
SRC_0000420,478747.0056453932,57.608977126749856,-53.432122813550066
SRC_0000421,477561.05276214617,8.406754678146928,65.98527098939087
SRC_0000422,55161.45112384793,272.23690102206365,11.462085947062203
SRC_0000423,299025.4002841213,165.06828319748064,27.21382795547955
SRC_0000424,34811.538058066464,104.12811791015562,-21.670758305620584
SRC_0000425,332355.06802939525,324.02994588593305,-12.339607052639378
SRC_0000426,267037.6472306184,41.81002567218922,-31.7458285701936
SRC_0000427,536883.4897322197,344.13077842391493,-53.71358794188874
SRC_0000428,212233.3995914972,113.02801825584702,-39.936388277384225
SRC_0000429,70802.13153541603,319.82532203112527,36.51463463966879
